province,date,year,quarter,month_num,month_name,week,count,surge,is_dry_season,clim_RR,clim_Tavg,clim_RH,clim_ss,lag_1,lag_7,roll_7_mean,roll_14_mean,roll_7_max,surge_lag_1,surge_roll_7
KALIMANTAN TENGAH,2024-08-14,2024,3,8,Aug,33,18,1,1,5.577419354838709,26.897021276595744,83.18419452887538,5.365379665379665,5.0,1.0,4.142857142857143,7.230769230769231,8.0,0.0,0.0
KALIMANTAN TENGAH,2024-08-15,2024,3,8,Aug,33,16,1,1,5.577419354838709,26.897021276595744,83.18419452887538,5.365379665379665,18.0,8.0,6.571428571428571,8.0,18.0,1.0,0.14285714285714285
KALIMANTAN TENGAH,2024-08-16,2024,3,8,Aug,33,5,0,1,5.577419354838709,26.897021276595744,83.18419452887538,5.365379665379665,16.0,2.0,7.714285714285714,8.571428571428571,18.0,1.0,0.2857142857142857
KALIMANTAN TENGAH,2024-08-17,2024,3,8,Aug,33,14,1,1,5.577419354838709,26.897021276595744,83.18419452887538,5.365379665379665,5.0,2.0,8.142857142857142,8.928571428571429,18.0,0.0,0.2857142857142857
KALIMANTAN TENGAH,2024-08-18,2024,3,8,Aug,33,13,1,1,5.577419354838709,26.897021276595744,83.18419452887538,5.365379665379665,14.0,7.0,9.857142857142858,9.5,18.0,1.0,0.42857142857142855
KALIMANTAN TENGAH,2024-08-19,2024,3,8,Aug,34,8,0,1,5.577419354838709,26.897021276595744,83.18419452887538,5.365379665379665,13.0,4.0,10.714285714285714,8.714285714285714,18.0,1.0,0.5714285714285714
KALIMANTAN TENGAH,2024-08-20,2024,3,8,Aug,34,4,0,1,5.577419354838709,26.897021276595744,83.18419452887538,5.365379665379665,8.0,5.0,11.285714285714286,7.785714285714286,18.0,0.0,0.5714285714285714
KALIMANTAN TENGAH,2024-08-21,2024,3,8,Aug,34,9,1,1,5.577419354838709,26.897021276595744,83.18419452887538,5.365379665379665,4.0,18.0,11.142857142857142,7.642857142857143,18.0,0.0,0.5714285714285714
KALIMANTAN TENGAH,2024-08-22,2024,3,8,Aug,34,0,0,1,5.577419354838709,26.897021276595744,83.18419452887538,5.365379665379665,9.0,16.0,9.857142857142858,8.214285714285714,16.0,1.0,0.5714285714285714
KALIMANTAN TENGAH,2024-08-23,2024,3,8,Aug,34,9,1,1,5.577419354838709,26.897021276595744,83.18419452887538,5.365379665379665,0.0,5.0,7.571428571428571,7.642857142857143,14.0,0.0,0.42857142857142855
KALIMANTAN TENGAH,2024-08-24,2024,3,8,Aug,34,32,1,1,5.577419354838709,26.897021276595744,83.18419452887538,5.365379665379665,9.0,14.0,8.142857142857142,8.142857142857142,14.0,1.0,0.5714285714285714
KALIMANTAN TENGAH,2024-08-25,2024,3,8,Aug,34,19,1,1,5.577419354838709,26.897021276595744,83.18419452887538,5.365379665379665,32.0,13.0,10.714285714285714,10.285714285714286,32.0,1.0,0.5714285714285714
KALIMANTAN TENGAH,2024-08-26,2024,3,8,Aug,35,17,1,1,5.577419354838709,26.897021276595744,83.18419452887538,5.365379665379665,19.0,8.0,11.571428571428571,11.142857142857142,32.0,1.0,0.5714285714285714
KALIMANTAN TENGAH,2024-08-27,2024,3,8,Aug,35,7,0,1,5.577419354838709,26.897021276595744,83.18419452887538,5.365379665379665,17.0,4.0,12.857142857142858,12.071428571428571,32.0,1.0,0.7142857142857143
KALIMANTAN TENGAH,2024-08-28,2024,3,8,Aug,35,0,0,1,5.577419354838709,26.897021276595744,83.18419452887538,5.365379665379665,7.0,9.0,13.285714285714286,12.214285714285714,32.0,0.0,0.7142857142857143
KALIMANTAN TENGAH,2024-08-29,2024,3,8,Aug,35,0,0,1,5.577419354838709,26.897021276595744,83.18419452887538,5.365379665379665,0.0,0.0,12.0,10.928571428571429,32.0,0.0,0.5714285714285714
KALIMANTAN TENGAH,2024-08-30,2024,3,8,Aug,35,1,0,1,5.577419354838709,26.897021276595744,83.18419452887538,5.365379665379665,0.0,9.0,12.0,9.785714285714286,32.0,0.0,0.5714285714285714
KALIMANTAN TENGAH,2024-08-31,2024,3,8,Aug,35,7,0,1,5.577419354838709,26.897021276595744,83.18419452887538,5.365379665379665,1.0,32.0,10.857142857142858,9.5,32.0,0.0,0.42857142857142855
KALIMANTAN TENGAH,2024-09-01,2024,3,9,Sep,35,17,1,1,6.192142188961646,27.117810026385225,82.9505277044855,4.540082644628099,7.0,19.0,7.285714285714286,9.0,19.0,0.0,0.2857142857142857
KALIMANTAN TENGAH,2024-09-02,2024,3,9,Sep,36,35,1,1,6.192142188961646,27.117810026385225,82.9505277044855,4.540082644628099,17.0,17.0,7.0,9.285714285714286,17.0,1.0,0.2857142857142857
KALIMANTAN TENGAH,2024-09-03,2024,3,9,Sep,36,124,1,1,6.192142188961646,27.117810026385225,82.9505277044855,4.540082644628099,35.0,7.0,9.571428571428571,11.214285714285714,35.0,1.0,0.2857142857142857
KALIMANTAN TENGAH,2024-09-04,2024,3,9,Sep,36,65,1,1,6.192142188961646,27.117810026385225,82.9505277044855,4.540082644628099,124.0,0.0,26.285714285714285,19.785714285714285,124.0,1.0,0.42857142857142855
KALIMANTAN TENGAH,2024-09-05,2024,3,9,Sep,36,0,0,1,6.192142188961646,27.117810026385225,82.9505277044855,4.540082644628099,65.0,0.0,35.57142857142857,23.785714285714285,124.0,1.0,0.5714285714285714
KALIMANTAN TENGAH,2024-09-06,2024,3,9,Sep,36,3,0,1,6.192142188961646,27.117810026385225,82.9505277044855,4.540082644628099,0.0,1.0,35.57142857142857,23.785714285714285,124.0,0.0,0.5714285714285714
KALIMANTAN TENGAH,2024-09-07,2024,3,9,Sep,36,3,0,1,6.192142188961646,27.117810026385225,82.9505277044855,4.540082644628099,3.0,7.0,35.857142857142854,23.357142857142858,124.0,0.0,0.5714285714285714
KALIMANTAN TENGAH,2024-09-08,2024,3,9,Sep,36,27,1,1,6.192142188961646,27.117810026385225,82.9505277044855,4.540082644628099,3.0,17.0,35.285714285714285,21.285714285714285,124.0,0.0,0.5714285714285714
KALIMANTAN TENGAH,2024-09-09,2024,3,9,Sep,37,3,0,1,6.192142188961646,27.117810026385225,82.9505277044855,4.540082644628099,27.0,35.0,36.714285714285715,21.857142857142858,124.0,1.0,0.5714285714285714
KALIMANTAN TENGAH,2024-09-10,2024,3,9,Sep,37,1,0,1,6.192142188961646,27.117810026385225,82.9505277044855,4.540082644628099,3.0,124.0,32.142857142857146,20.857142857142858,124.0,0.0,0.42857142857142855
KALIMANTAN TENGAH,2024-09-11,2024,3,9,Sep,37,19,1,1,6.192142188961646,27.117810026385225,82.9505277044855,4.540082644628099,1.0,65.0,14.571428571428571,20.428571428571427,65.0,0.0,0.2857142857142857
KALIMANTAN TENGAH,2024-09-12,2024,3,9,Sep,37,112,1,1,6.192142188961646,27.117810026385225,82.9505277044855,4.540082644628099,19.0,0.0,8.0,21.785714285714285,27.0,1.0,0.2857142857142857
KALIMANTAN TENGAH,2024-09-13,2024,3,9,Sep,37,182,1,1,6.192142188961646,27.117810026385225,82.9505277044855,4.540082644628099,112.0,3.0,24.0,29.785714285714285,112.0,1.0,0.42857142857142855
KALIMANTAN TENGAH,2024-09-14,2024,3,9,Sep,37,169,1,1,6.192142188961646,27.117810026385225,82.9505277044855,4.540082644628099,182.0,3.0,49.57142857142857,42.714285714285715,182.0,1.0,0.5714285714285714
KALIMANTAN TENGAH,2024-09-15,2024,3,9,Sep,37,177,1,1,6.192142188961646,27.117810026385225,82.9505277044855,4.540082644628099,169.0,27.0,73.28571428571429,54.285714285714285,182.0,1.0,0.7142857142857143
KALIMANTAN TENGAH,2024-09-16,2024,3,9,Sep,38,282,1,1,6.192142188961646,27.117810026385225,82.9505277044855,4.540082644628099,177.0,3.0,94.71428571428571,65.71428571428571,182.0,1.0,0.7142857142857143
KALIMANTAN TENGAH,2024-09-17,2024,3,9,Sep,38,338,1,1,6.192142188961646,27.117810026385225,82.9505277044855,4.540082644628099,282.0,1.0,134.57142857142858,83.35714285714286,282.0,1.0,0.8571428571428571
KALIMANTAN TENGAH,2024-09-18,2024,3,9,Sep,38,48,1,1,6.192142188961646,27.117810026385225,82.9505277044855,4.540082644628099,338.0,19.0,182.71428571428572,98.64285714285714,338.0,1.0,1.0
KALIMANTAN TENGAH,2024-09-19,2024,3,9,Sep,38,327,1,1,6.192142188961646,27.117810026385225,82.9505277044855,4.540082644628099,48.0,112.0,186.85714285714286,97.42857142857143,338.0,1.0,1.0
KALIMANTAN TENGAH,2024-09-20,2024,3,9,Sep,38,111,1,1,6.192142188961646,27.117810026385225,82.9505277044855,4.540082644628099,327.0,182.0,217.57142857142858,120.78571428571429,338.0,1.0,1.0
KALIMANTAN TENGAH,2024-09-21,2024,3,9,Sep,38,77,1,1,6.192142188961646,27.117810026385225,82.9505277044855,4.540082644628099,111.0,169.0,207.42857142857142,128.5,338.0,1.0,1.0
KALIMANTAN TENGAH,2024-09-22,2024,3,9,Sep,38,166,1,1,6.192142188961646,27.117810026385225,82.9505277044855,4.540082644628099,77.0,177.0,194.28571428571428,133.78571428571428,338.0,1.0,1.0
KALIMANTAN TENGAH,2024-09-23,2024,3,9,Sep,39,9,1,1,6.192142188961646,27.117810026385225,82.9505277044855,4.540082644628099,166.0,282.0,192.71428571428572,143.71428571428572,338.0,1.0,1.0
KALIMANTAN TENGAH,2024-09-24,2024,3,9,Sep,39,55,1,1,6.192142188961646,27.117810026385225,82.9505277044855,4.540082644628099,9.0,338.0,153.71428571428572,144.14285714285714,338.0,1.0,1.0
KALIMANTAN TENGAH,2024-09-25,2024,3,9,Sep,39,8,0,1,6.192142188961646,27.117810026385225,82.9505277044855,4.540082644628099,55.0,48.0,113.28571428571429,148.0,327.0,1.0,1.0
KALIMANTAN TENGAH,2024-09-26,2024,3,9,Sep,39,15,1,1,6.192142188961646,27.117810026385225,82.9505277044855,4.540082644628099,8.0,327.0,107.57142857142857,147.21428571428572,327.0,0.0,0.8571428571428571
KALIMANTAN TENGAH,2024-09-27,2024,3,9,Sep,39,23,1,1,6.192142188961646,27.117810026385225,82.9505277044855,4.540082644628099,15.0,111.0,63.0,140.28571428571428,166.0,1.0,0.8571428571428571
KALIMANTAN TENGAH,2024-09-28,2024,3,9,Sep,39,81,1,1,6.192142188961646,27.117810026385225,82.9505277044855,4.540082644628099,23.0,77.0,50.42857142857143,128.92857142857142,166.0,1.0,0.8571428571428571
KALIMANTAN TENGAH,2024-09-29,2024,3,9,Sep,39,24,1,1,6.192142188961646,27.117810026385225,82.9505277044855,4.540082644628099,81.0,166.0,51.0,122.64285714285714,166.0,1.0,0.8571428571428571
KALIMANTAN TENGAH,2024-09-30,2024,3,9,Sep,40,7,0,1,6.192142188961646,27.117810026385225,82.9505277044855,4.540082644628099,24.0,9.0,30.714285714285715,111.71428571428571,81.0,1.0,0.8571428571428571
KALIMANTAN TENGAH,2024-10-01,2024,4,10,Oct,40,11,1,1,9.101290322580645,27.386121437422553,83.65675340768277,4.540275049115913,7.0,55.0,30.428571428571427,92.07142857142857,81.0,0.0,0.7142857142857143
KALIMANTAN TENGAH,2024-10-02,2024,4,10,Oct,40,8,0,1,9.101290322580645,27.386121437422553,83.65675340768277,4.540275049115913,11.0,8.0,24.142857142857142,68.71428571428571,81.0,1.0,0.7142857142857143
KALIMANTAN TENGAH,2024-10-03,2024,4,10,Oct,40,15,1,1,9.101290322580645,27.386121437422553,83.65675340768277,4.540275049115913,8.0,15.0,24.142857142857142,65.85714285714286,81.0,0.0,0.7142857142857143
KALIMANTAN TENGAH,2024-10-04,2024,4,10,Oct,40,11,1,1,9.101290322580645,27.386121437422553,83.65675340768277,4.540275049115913,15.0,23.0,24.142857142857142,43.57142857142857,81.0,1.0,0.7142857142857143
KALIMANTAN TENGAH,2024-10-05,2024,4,10,Oct,40,6,0,1,9.101290322580645,27.386121437422553,83.65675340768277,4.540275049115913,11.0,81.0,22.428571428571427,36.42857142857143,81.0,1.0,0.7142857142857143
KALIMANTAN TENGAH,2024-10-06,2024,4,10,Oct,40,3,0,1,9.101290322580645,27.386121437422553,83.65675340768277,4.540275049115913,6.0,24.0,11.714285714285714,31.357142857142858,24.0,0.0,0.5714285714285714
KALIMANTAN TENGAH,2024-10-07,2024,4,10,Oct,41,2,0,1,9.101290322580645,27.386121437422553,83.65675340768277,4.540275049115913,3.0,7.0,8.714285714285714,19.714285714285715,15.0,0.0,0.42857142857142855
KALIMANTAN TENGAH,2024-10-08,2024,4,10,Oct,41,0,0,1,9.101290322580645,27.386121437422553,83.65675340768277,4.540275049115913,2.0,11.0,8.0,19.214285714285715,15.0,0.0,0.42857142857142855
KALIMANTAN TENGAH,2024-10-09,2024,4,10,Oct,41,16,1,1,9.101290322580645,27.386121437422553,83.65675340768277,4.540275049115913,0.0,8.0,6.428571428571429,15.285714285714286,15.0,0.0,0.2857142857142857
KALIMANTAN TENGAH,2024-10-10,2024,4,10,Oct,41,1,0,1,9.101290322580645,27.386121437422553,83.65675340768277,4.540275049115913,16.0,15.0,7.571428571428571,15.857142857142858,16.0,1.0,0.42857142857142855
KALIMANTAN TENGAH,2024-10-11,2024,4,10,Oct,41,7,0,1,9.101290322580645,27.386121437422553,83.65675340768277,4.540275049115913,1.0,11.0,5.571428571428571,14.857142857142858,16.0,0.0,0.2857142857142857
KALIMANTAN TENGAH,2024-10-12,2024,4,10,Oct,41,17,1,1,9.101290322580645,27.386121437422553,83.65675340768277,4.540275049115913,7.0,6.0,5.0,13.714285714285714,16.0,0.0,0.14285714285714285
KALIMANTAN TENGAH,2024-10-13,2024,4,10,Oct,41,2,0,1,9.101290322580645,27.386121437422553,83.65675340768277,4.540275049115913,17.0,3.0,6.571428571428571,9.142857142857142,17.0,1.0,0.2857142857142857
KALIMANTAN TENGAH,2024-10-14,2024,4,10,Oct,42,23,1,1,9.101290322580645,27.386121437422553,83.65675340768277,4.540275049115913,2.0,2.0,6.428571428571429,7.571428571428571,17.0,0.0,0.2857142857142857
KALIMANTAN TENGAH,2024-10-15,2024,4,10,Oct,42,5,0,1,9.101290322580645,27.386121437422553,83.65675340768277,4.540275049115913,23.0,0.0,9.428571428571429,8.714285714285714,23.0,1.0,0.42857142857142855
KALIMANTAN TENGAH,2024-10-16,2024,4,10,Oct,42,4,0,1,9.101290322580645,27.386121437422553,83.65675340768277,4.540275049115913,5.0,16.0,10.142857142857142,8.285714285714286,23.0,0.0,0.42857142857142855
KALIMANTAN TENGAH,2024-10-17,2024,4,10,Oct,42,0,0,1,9.101290322580645,27.386121437422553,83.65675340768277,4.540275049115913,4.0,1.0,8.428571428571429,8.0,23.0,0.0,0.2857142857142857
KALIMANTAN TENGAH,2024-10-18,2024,4,10,Oct,42,0,0,1,9.101290322580645,27.386121437422553,83.65675340768277,4.540275049115913,0.0,7.0,8.285714285714286,6.928571428571429,23.0,0.0,0.2857142857142857
KALIMANTAN TENGAH,2024-10-19,2024,4,10,Oct,42,11,1,1,9.101290322580645,27.386121437422553,83.65675340768277,4.540275049115913,0.0,17.0,7.285714285714286,6.142857142857143,23.0,0.0,0.2857142857142857
KALIMANTAN TENGAH,2024-10-20,2024,4,10,Oct,42,15,1,1,9.101290322580645,27.386121437422553,83.65675340768277,4.540275049115913,11.0,2.0,6.428571428571429,6.5,23.0,1.0,0.2857142857142857
KALIMANTAN TENGAH,2024-10-21,2024,4,10,Oct,43,0,0,1,9.101290322580645,27.386121437422553,83.65675340768277,4.540275049115913,15.0,23.0,8.285714285714286,7.357142857142857,23.0,1.0,0.42857142857142855
KALIMANTAN TENGAH,2024-10-22,2024,4,10,Oct,43,11,1,1,9.101290322580645,27.386121437422553,83.65675340768277,4.540275049115913,0.0,5.0,5.0,7.214285714285714,15.0,0.0,0.2857142857142857
KALIMANTAN TENGAH,2024-10-23,2024,4,10,Oct,43,45,1,1,9.101290322580645,27.386121437422553,83.65675340768277,4.540275049115913,11.0,4.0,5.857142857142857,8.0,15.0,1.0,0.42857142857142855
KALIMANTAN TENGAH,2024-10-24,2024,4,10,Oct,43,290,1,1,9.101290322580645,27.386121437422553,83.65675340768277,4.540275049115913,45.0,0.0,11.714285714285714,10.071428571428571,45.0,1.0,0.5714285714285714
KALIMANTAN TENGAH,2024-10-25,2024,4,10,Oct,43,167,1,1,9.101290322580645,27.386121437422553,83.65675340768277,4.540275049115913,290.0,0.0,53.142857142857146,30.714285714285715,290.0,1.0,0.7142857142857143
KALIMANTAN TENGAH,2024-10-26,2024,4,10,Oct,43,69,1,1,9.101290322580645,27.386121437422553,83.65675340768277,4.540275049115913,167.0,11.0,77.0,42.142857142857146,290.0,1.0,0.8571428571428571
KALIMANTAN TENGAH,2024-10-27,2024,4,10,Oct,43,93,1,1,9.101290322580645,27.386121437422553,83.65675340768277,4.540275049115913,69.0,15.0,85.28571428571429,45.857142857142854,290.0,1.0,0.8571428571428571
KALIMANTAN TENGAH,2024-10-28,2024,4,10,Oct,44,85,1,1,9.101290322580645,27.386121437422553,83.65675340768277,4.540275049115913,93.0,0.0,96.42857142857143,52.357142857142854,290.0,1.0,0.8571428571428571
KALIMANTAN TENGAH,2024-10-29,2024,4,10,Oct,44,84,1,1,9.101290322580645,27.386121437422553,83.65675340768277,4.540275049115913,85.0,11.0,108.57142857142857,56.785714285714285,290.0,1.0,1.0
KALIMANTAN TENGAH,2024-10-30,2024,4,10,Oct,44,98,1,1,9.101290322580645,27.386121437422553,83.65675340768277,4.540275049115913,84.0,45.0,119.0,62.42857142857143,290.0,1.0,1.0
KALIMANTAN TENGAH,2024-10-31,2024,4,10,Oct,44,0,0,1,9.101290322580645,27.386121437422553,83.65675340768277,4.540275049115913,98.0,290.0,126.57142857142857,69.14285714285714,290.0,1.0,1.0
KALIMANTAN TENGAH,2024-11-01,2024,4,11,Nov,44,5,0,0,13.046425939572586,27.228983688833125,85.55457967377666,4.5384970336189845,0.0,167.0,85.14285714285714,69.14285714285714,167.0,0.0,0.8571428571428571
KALIMANTAN TENGAH,2024-11-02,2024,4,11,Nov,44,0,0,0,13.046425939572586,27.228983688833125,85.55457967377666,4.5384970336189845,5.0,69.0,62.0,69.5,98.0,0.0,0.7142857142857143
KALIMANTAN TENGAH,2024-11-03,2024,4,11,Nov,44,2,0,0,13.046425939572586,27.228983688833125,85.55457967377666,4.5384970336189845,0.0,93.0,52.142857142857146,68.71428571428571,98.0,0.0,0.5714285714285714
KALIMANTAN TENGAH,2024-11-04,2024,4,11,Nov,45,6,0,0,13.046425939572586,27.228983688833125,85.55457967377666,4.5384970336189845,2.0,85.0,39.142857142857146,67.78571428571429,98.0,0.0,0.42857142857142855
KALIMANTAN TENGAH,2024-11-05,2024,4,11,Nov,45,13,1,0,13.046425939572586,27.228983688833125,85.55457967377666,4.5384970336189845,6.0,84.0,27.857142857142858,68.21428571428571,98.0,0.0,0.2857142857142857
KALIMANTAN TENGAH,2024-11-06,2024,4,11,Nov,45,1,0,0,13.046425939572586,27.228983688833125,85.55457967377666,4.5384970336189845,13.0,98.0,17.714285714285715,68.35714285714286,98.0,1.0,0.2857142857142857
KALIMANTAN TENGAH,2024-11-07,2024,4,11,Nov,45,1,0,0,13.046425939572586,27.228983688833125,85.55457967377666,4.5384970336189845,1.0,0.0,3.857142857142857,65.21428571428571,13.0,0.0,0.14285714285714285
KALIMANTAN TENGAH,2024-11-08,2024,4,11,Nov,45,11,1,0,13.046425939572586,27.228983688833125,85.55457967377666,4.5384970336189845,1.0,5.0,4.0,44.57142857142857,13.0,0.0,0.14285714285714285
KALIMANTAN TENGAH,2024-11-09,2024,4,11,Nov,45,5,0,0,13.046425939572586,27.228983688833125,85.55457967377666,4.5384970336189845,11.0,0.0,4.857142857142857,33.42857142857143,13.0,1.0,0.2857142857142857
KALIMANTAN TENGAH,2024-11-10,2024,4,11,Nov,45,6,0,0,13.046425939572586,27.228983688833125,85.55457967377666,4.5384970336189845,5.0,2.0,5.571428571428571,28.857142857142858,13.0,0.0,0.2857142857142857
KALIMANTAN TENGAH,2024-11-11,2024,4,11,Nov,46,0,0,0,13.046425939572586,27.228983688833125,85.55457967377666,4.5384970336189845,6.0,6.0,6.142857142857143,22.642857142857142,13.0,0.0,0.2857142857142857
KALIMANTAN TENGAH,2024-11-12,2024,4,11,Nov,46,1,0,0,13.046425939572586,27.228983688833125,85.55457967377666,4.5384970336189845,0.0,13.0,5.285714285714286,16.571428571428573,13.0,0.0,0.2857142857142857
KALIMANTAN TENGAH,2024-11-13,2024,4,11,Nov,46,8,0,0,13.046425939572586,27.228983688833125,85.55457967377666,4.5384970336189845,1.0,1.0,3.5714285714285716,10.642857142857142,11.0,0.0,0.14285714285714285
KALIMANTAN TENGAH,2024-11-14,2024,4,11,Nov,46,2,0,0,13.046425939572586,27.228983688833125,85.55457967377666,4.5384970336189845,8.0,1.0,4.571428571428571,4.214285714285714,11.0,0.0,0.14285714285714285
KALIMANTAN TENGAH,2024-11-15,2024,4,11,Nov,46,0,0,0,13.046425939572586,27.228983688833125,85.55457967377666,4.5384970336189845,2.0,11.0,4.714285714285714,4.357142857142857,11.0,0.0,0.14285714285714285
KALIMANTAN TENGAH,2024-11-16,2024,4,11,Nov,46,0,0,0,13.046425939572586,27.228983688833125,85.55457967377666,4.5384970336189845,0.0,5.0,3.142857142857143,4.0,8.0,0.0,0.0
KALIMANTAN TENGAH,2024-11-17,2024,4,11,Nov,46,5,0,0,13.046425939572586,27.228983688833125,85.55457967377666,4.5384970336189845,0.0,6.0,2.4285714285714284,4.0,8.0,0.0,0.0
KALIMANTAN TENGAH,2024-11-18,2024,4,11,Nov,47,2,0,0,13.046425939572586,27.228983688833125,85.55457967377666,4.5384970336189845,5.0,0.0,2.2857142857142856,4.214285714285714,8.0,0.0,0.0
KALIMANTAN TENGAH,2024-11-19,2024,4,11,Nov,47,0,0,0,13.046425939572586,27.228983688833125,85.55457967377666,4.5384970336189845,2.0,1.0,2.5714285714285716,3.9285714285714284,8.0,0.0,0.0
KALIMANTAN TENGAH,2024-11-20,2024,4,11,Nov,47,0,0,0,13.046425939572586,27.228983688833125,85.55457967377666,4.5384970336189845,0.0,8.0,2.4285714285714284,3.0,8.0,0.0,0.0
KALIMANTAN TENGAH,2024-11-21,2024,4,11,Nov,47,5,0,0,13.046425939572586,27.228983688833125,85.55457967377666,4.5384970336189845,0.0,2.0,1.2857142857142858,2.9285714285714284,5.0,0.0,0.0
KALIMANTAN TENGAH,2024-11-22,2024,4,11,Nov,47,1,0,0,13.046425939572586,27.228983688833125,85.55457967377666,4.5384970336189845,5.0,0.0,1.7142857142857142,3.2142857142857144,5.0,0.0,0.0
KALIMANTAN TENGAH,2024-11-23,2024,4,11,Nov,47,0,0,0,13.046425939572586,27.228983688833125,85.55457967377666,4.5384970336189845,1.0,0.0,1.8571428571428572,2.5,5.0,0.0,0.0
KALIMANTAN TENGAH,2024-11-24,2024,4,11,Nov,47,0,0,0,13.046425939572586,27.228983688833125,85.55457967377666,4.5384970336189845,0.0,5.0,1.8571428571428572,2.142857142857143,5.0,0.0,0.0
KALIMANTAN TENGAH,2024-11-25,2024,4,11,Nov,48,1,0,0,13.046425939572586,27.228983688833125,85.55457967377666,4.5384970336189845,0.0,2.0,1.1428571428571428,1.7142857142857142,5.0,0.0,0.0
KALIMANTAN TENGAH,2024-11-26,2024,4,11,Nov,48,2,0,0,13.046425939572586,27.228983688833125,85.55457967377666,4.5384970336189845,1.0,0.0,1.0,1.7857142857142858,5.0,0.0,0.0
KALIMANTAN TENGAH,2024-11-27,2024,4,11,Nov,48,0,0,0,13.046425939572586,27.228983688833125,85.55457967377666,4.5384970336189845,2.0,0.0,1.2857142857142858,1.8571428571428572,5.0,0.0,0.0
KALIMANTAN TENGAH,2024-11-28,2024,4,11,Nov,48,0,0,0,13.046425939572586,27.228983688833125,85.55457967377666,4.5384970336189845,0.0,5.0,1.2857142857142858,1.2857142857142858,5.0,0.0,0.0
KALIMANTAN TENGAH,2024-11-29,2024,4,11,Nov,48,0,0,0,13.046425939572586,27.228983688833125,85.55457967377666,4.5384970336189845,0.0,1.0,0.5714285714285714,1.1428571428571428,2.0,0.0,0.0
KALIMANTAN TENGAH,2024-11-30,2024,4,11,Nov,48,0,0,0,13.046425939572586,27.228983688833125,85.55457967377666,4.5384970336189845,0.0,0.0,0.42857142857142855,1.1428571428571428,2.0,0.0,0.0
KALIMANTAN TENGAH,2024-12-01,2024,4,12,Dec,48,3,0,0,12.143301104972375,26.83712901271956,86.58025439127802,3.8609375,0.0,0.0,0.42857142857142855,1.1428571428571428,2.0,0.0,0.0
KALIMANTAN TENGAH,2024-12-02,2024,4,12,Dec,49,7,0,0,12.143301104972375,26.83712901271956,86.58025439127802,3.8609375,3.0,1.0,0.8571428571428571,1.0,3.0,0.0,0.0
KALIMANTAN TENGAH,2024-12-03,2024,4,12,Dec,49,0,0,0,12.143301104972375,26.83712901271956,86.58025439127802,3.8609375,7.0,2.0,1.7142857142857142,1.3571428571428572,7.0,0.0,0.0
KALIMANTAN TENGAH,2024-12-04,2024,4,12,Dec,49,0,0,0,12.143301104972375,26.83712901271956,86.58025439127802,3.8609375,0.0,0.0,1.4285714285714286,1.3571428571428572,7.0,0.0,0.0
KALIMANTAN TENGAH,2024-12-05,2024,4,12,Dec,49,0,0,0,12.143301104972375,26.83712901271956,86.58025439127802,3.8609375,0.0,0.0,1.4285714285714286,1.3571428571428572,7.0,0.0,0.0
KALIMANTAN TENGAH,2024-12-06,2024,4,12,Dec,49,0,0,0,12.143301104972375,26.83712901271956,86.58025439127802,3.8609375,0.0,0.0,1.4285714285714286,1.0,7.0,0.0,0.0
KALIMANTAN TENGAH,2024-12-07,2024,4,12,Dec,49,0,0,0,12.143301104972375,26.83712901271956,86.58025439127802,3.8609375,0.0,0.0,1.4285714285714286,0.9285714285714286,7.0,0.0,0.0
KALIMANTAN TENGAH,2024-12-08,2024,4,12,Dec,49,7,0,0,12.143301104972375,26.83712901271956,86.58025439127802,3.8609375,0.0,3.0,1.4285714285714286,0.9285714285714286,7.0,0.0,0.0
KALIMANTAN TENGAH,2024-12-09,2024,4,12,Dec,50,0,0,0,12.143301104972375,26.83712901271956,86.58025439127802,3.8609375,7.0,7.0,2.0,1.4285714285714286,7.0,0.0,0.0
KALIMANTAN TENGAH,2024-12-10,2024,4,12,Dec,50,1,0,0,12.143301104972375,26.83712901271956,86.58025439127802,3.8609375,0.0,0.0,1.0,1.3571428571428572,7.0,0.0,0.0
KALIMANTAN TENGAH,2024-12-11,2024,4,12,Dec,50,2,0,0,12.143301104972375,26.83712901271956,86.58025439127802,3.8609375,1.0,0.0,1.1428571428571428,1.2857142857142858,7.0,0.0,0.0
KALIMANTAN TENGAH,2024-12-12,2024,4,12,Dec,50,0,0,0,12.143301104972375,26.83712901271956,86.58025439127802,3.8609375,2.0,0.0,1.4285714285714286,1.4285714285714286,7.0,0.0,0.0
KALIMANTAN TENGAH,2024-12-13,2024,4,12,Dec,50,0,0,0,12.143301104972375,26.83712901271956,86.58025439127802,3.8609375,0.0,0.0,1.4285714285714286,1.4285714285714286,7.0,0.0,0.0
KALIMANTAN TENGAH,2024-12-14,2024,4,12,Dec,50,0,0,0,12.143301104972375,26.83712901271956,86.58025439127802,3.8609375,0.0,0.0,1.4285714285714286,1.4285714285714286,7.0,0.0,0.0
KALIMANTAN TENGAH,2024-12-15,2024,4,12,Dec,50,0,0,0,12.143301104972375,26.83712901271956,86.58025439127802,3.8609375,0.0,7.0,1.4285714285714286,1.4285714285714286,7.0,0.0,0.0
KALIMANTAN TENGAH,2024-12-16,2024,4,12,Dec,51,1,0,0,12.143301104972375,26.83712901271956,86.58025439127802,3.8609375,0.0,0.0,0.42857142857142855,1.2142857142857142,2.0,0.0,0.0
